date,product,region,customer_id,customer_type,salesperson,quantity,price,discount,revenue
2023-05-14,Product E,Central,CUST4173,returning,Robert Wilson,2,1751.5790630266047,0.07346208603111565,3245.8088224164862
2023-05-14,Product C,Central,CUST1912,returning,Sarah Johnson,4,504.5139845649999,0.0033343697858958412,2011.3269935132178
2023-05-14,Product B,Central,CUST4194,returning,Emily Davis,4,265.0156220738494,0.05746420706218391,999.1468379691369
2023-05-14,Product A,North,CUST2214,new,Mike Brown,4,84.33774471005047,0.005390461639847755,335.5325013295987
2023-05-15,Product A,East,CUST4705,returning,Robert Wilson,3,89.57819256342007,0.014102478860033574,264.94475398942325
2023-05-15,Product A,North,CUST1740,returning,Mike Brown,2,107.18806081484729,0.09338989713039693,194.35555768348394
2023-05-15,Product A,North,CUST3255,returning,Sarah Johnson,4,97.15046030814017,0.07503124383797198,359.44456172715553
2023-05-15,Product A,South,CUST1959,returning,Mike Brown,1,94.78417190455059,0.046474030951224744,90.3791693657723
2023-05-15,Product C,East,CUST4555,returning,John Smith,4,580.8163417082617,0.09087809432111732,2112.1314376930077
2023-05-15,Product C,South,CUST1800,returning,Sarah Johnson,3,474.37610091771825,0.08564264888586445,1301.24782520093
2023-05-15,Product A,West,CUST3976,returning,Emily Davis,3,80.88064462668476,0.09187556768683496,220.34906846019283
2023-05-15,Product C,Central,CUST4162,new,John Smith,4,587.4129309308113,0.061799872849698935,2204.4435459560727
2023-05-15,Product B,East,CUST3791,returning,Sarah Johnson,1,200.4025278853971,0.014755763997734218,197.44543547937081
2023-05-15,Product B,North,CUST2572,new,Emily Davis,3,251.455309133378,0.09302253026951025,684.1929000842679
2023-05-15,Product D,Central,CUST4906,new,Sarah Johnson,1,79.32452127101917,0.08420387836055213,72.64508893090525
2023-05-15,Product A,West,CUST3914,returning,Sarah Johnson,1,105.58990848150718,0.00025535882680637333,105.56294516635475
2023-05-15,Product B,North,CUST3467,returning,Sarah Johnson,4,284.77930900130303,0.043400001659547716,1089.6795460721664
2023-05-15,Product D,East,CUST1830,new,Robert Wilson,2,69.36817260407025,0.05757618837162312,130.74843526244607
2023-05-15,Product A,North,CUST1087,returning,Emily Davis,4,87.31550603586211,0.08076906200131714,321.05245806070076
2023-05-15,Product C,North,CUST3059,returning,Robert Wilson,3,483.6511106512096,0.06884213462431658,1351.0666073416764
2023-05-15,Product C,West,CUST2606,new,Mike Brown,4,469.455446975254,0.014908974876824778,1849.8253900420457
2023-05-15,Product A,South,CUST3785,returning,Robert Wilson,4,97.19758991140475,0.04802072077214364,370.12036634617544
2023-05-15,Product C,North,CUST4330,returning,John Smith,2,574.764747470668,0.014868439235669674,1132.4377854961906
2023-05-15,Product B,West,CUST1018,returning,Sarah Johnson,1,269.26328160990454,0.08820505169659658,245.51289993550768
2023-05-15,Product B,East,CUST4001,returning,Emily Davis,4,223.54468255516645,0.08258251907047309,820.3351981798062
2023-05-15,Product B,East,CUST2373,returning,Mike Brown,4,262.03378054437997,0.07591624811633813,968.5646361828428
2023-05-15,Product C,South,CUST1080,returning,Mike Brown,3,464.9645630278379,0.033444618687832474,1348.2420015420519
2023-05-15,Product D,Central,CUST1305,new,Emily Davis,1,67.22729508692154,0.05109769156255564,63.792135497985115
2023-05-15,Product D,North,CUST4770,returning,Mike Brown,1,88.54216547130474,0.008327088130807403,87.80486705613265
2023-05-15,Product B,West,CUST1518,new,Emily Davis,1,246.43348736103854,0.0340277462168857,238.04791119377504
2023-05-15,Product C,West,CUST4093,returning,Emily Davis,3,532.3643195978213,0.030967020009015956,1547.6357491822484
2023-05-15,Product B,East,CUST4071,returning,Robert Wilson,2,247.9925689004394,0.06349140441376434,464.49434483354656
2023-05-15,Product B,Central,CUST2397,returning,Robert Wilson,1,236.88979435205937,0.0853103374930026,216.6806460472372
2023-05-15,Product E,North,CUST2841,returning,Emily Davis,2,1568.1088096305075,0.09228249645983716,2846.7996279142812
2023-05-15,Product A,East,CUST4527,new,Mike Brown,3,108.50484317393287,0.08437913444665007,298.0478952709408
2023-05-15,Product E,West,CUST3083,returning,Emily Davis,3,1345.9686437173273,0.0536349627899556,3821.332996785304
2023-05-15,Product B,North,CUST4551,returning,Mike Brown,4,291.839552645905,0.028185095851948984,1134.456107524761
2023-05-15,Product D,Central,CUST2742,new,Robert Wilson,1,64.0016516795135,0.06066222518095821,60.1191690733776
2023-05-15,Product A,East,CUST4470,returning,John Smith,2,95.76181020755277,0.07287614583323836,177.56611712322453
2023-05-15,Product B,East,CUST1636,returning,John Smith,2,227.82346226641417,0.0639896436083252,426.4902402207432
2023-05-15,Product A,East,CUST1392,returning,Emily Davis,1,112.29348682879233,0.07809152521545261,103.5243171705706
2023-05-15,Product B,East,CUST4624,new,Emily Davis,4,259.1407412898914,0.08988790405793248,943.3884927972966
2023-05-15,Product A,East,CUST2529,returning,Robert Wilson,4,114.88252276725687,0.09858151058135156,414.2289205338567
2023-05-16,Product C,Central,CUST1451,returning,Emily Davis,1,466.0255375857543,0.07235592919944187,432.30582678306763
2023-05-16,Product A,Central,CUST1239,returning,John Smith,2,108.30073484245288,0.053827723954483014,204.94230556657135
2023-05-16,Product B,South,CUST2119,new,Robert Wilson,1,231.5831495153057,0.06274341503743958,217.05283184958947
2023-05-16,Product D,West,CUST3627,new,Robert Wilson,3,83.94939401290041,0.015058049410342278,248.0558396696576
2023-05-16,Product B,South,CUST2771,new,John Smith,1,240.57538971764208,0.0991956370803152,216.71136066875547
2023-05-16,Product A,South,CUST3303,returning,Emily Davis,2,114.95597470005796,0.04099279333510725,220.48721637308532
2023-05-16,Product D,Central,CUST1092,returning,Emily Davis,4,62.595975864717516,0.08388515842643773,229.38041004979286
2023-05-16,Product B,South,CUST4964,returning,John Smith,1,247.041347604481,0.07063602088376154,229.59132981593828
2023-05-16,Product A,West,CUST1249,returning,Emily Davis,3,90.70254492326029,0.07125650778783753,252.71819497367792
2023-05-16,Product A,Central,CUST2310,returning,Robert Wilson,2,118.92525553446389,0.00438470187109632,236.80760748800265
2023-05-16,Product D,Central,CUST2901,new,Sarah Johnson,1,65.23531207172609,0.03780307668743104,62.76921656675013
2023-05-16,Product A,North,CUST1544,returning,Emily Davis,4,91.4535777021916,0.09654909384377848,330.49527058509364
2023-05-16,Product A,North,CUST2371,returning,John Smith,2,96.17267254458748,0.08426271988626331,176.13780315449915
2023-05-16,Product B,North,CUST4336,returning,Robert Wilson,1,264.99706222505546,0.0206138918210397,259.5344414514548
2023-05-16,Product B,West,CUST1585,new,Sarah Johnson,4,298.51262236761244,0.06282932284815528,1119.029105770513
2023-05-16,Product A,South,CUST3781,returning,Sarah Johnson,2,91.85470427363288,0.07469036553555233,169.98808567055036
2023-05-16,Product D,Central,CUST3030,returning,Mike Brown,4,72.82293213480642,0.08552339332828451,266.3794714660896
2023-05-16,Product C,North,CUST1947,returning,Mike Brown,1,499.5290682092683,0.05706441825450448,471.02373253069175
2023-05-16,Product D,Central,CUST3930,new,Mike Brown,3,81.2261546884402,0.0011938299954182498,243.38755340568198
2023-05-16,Product B,East,CUST1826,new,John Smith,1,273.0560080897465,0.018920900530577645,267.8895425214038
2023-05-16,Product A,West,CUST3573,returning,Sarah Johnson,3,110.12230439659638,0.003881198102684702,329.08469375312706
2023-05-16,Product A,Central,CUST4138,new,Mike Brown,3,103.61786753047903,0.07597116603389675,287.2376919367281
2023-05-16,Product A,East,CUST3683,new,Emily Davis,2,94.45357679077937,0.08546738702503018,172.76175277460683
2023-05-16,Product B,South,CUST2829,returning,Mike Brown,2,201.6305901786505,0.0049088749948990595,401.2816216326315
2023-05-16,Product A,North,CUST2970,new,Emily Davis,2,101.49581700933459,0.017128263629215136,199.51473979667225
2023-05-16,Product A,West,CUST1059,new,Emily Davis,1,95.8448786020661,0.0007730267340348984,95.77078794858637
2023-05-16,Product E,South,CUST4985,returning,Emily Davis,4,1623.517236537754,0.05994616757866569,6104.774400837638
2023-05-16,Product E,North,CUST2420,returning,Emily Davis,4,1768.321889526341,0.02712215203841182,6881.4447775430235
2023-05-16,Product A,South,CUST4041,new,Mike Brown,2,111.51085920354274,0.07596949977999118,206.07887001962516
2023-05-16,Product C,North,CUST1745,new,Mike Brown,2,474.56199784064114,0.07110227176022442,881.6391234062016
2023-05-16,Product A,Central,CUST3861,new,Emily Davis,1,94.88480784032114,0.09155167287166967,86.19794495243282
2023-05-16,Product B,South,CUST4581,new,Emily Davis,4,285.0506604378195,0.038649010605851464,1096.134937757413
2023-05-16,Product D,East,CUST3023,returning,John Smith,3,73.82101314411472,0.04239125874876323,212.07494242448007
2023-05-16,Product D,East,CUST2601,returning,Robert Wilson,3,88.23081247972723,0.03955221362514192,254.22326560862768
2023-05-16,Product A,West,CUST2416,new,Mike Brown,3,104.75689424938885,0.09356718630817258,284.8652592242723
2023-05-16,Product B,East,CUST4332,returning,John Smith,2,246.93820505825954,0.02799296216564434,480.0513464536231
2023-05-16,Product A,South,CUST2121,returning,Mike Brown,3,118.56880799352125,0.07087042892136465,330.4973571429764
2023-05-17,Product A,West,CUST3948,returning,Robert Wilson,3,85.44911113273797,0.044841620796905526,244.85230348167326
2023-05-17,Product C,North,CUST1391,returning,Sarah Johnson,3,590.1822976295663,0.08580136575683268,1618.631551342332
2023-05-17,Product E,Central,CUST2304,new,Emily Davis,2,1685.5475020520894,0.06401314153909222,3155.3006224647315
2023-05-17,Product A,South,CUST4282,returning,Sarah Johnson,2,100.68193418760534,0.034252350736676256,194.46668252992905
2023-05-17,Product A,South,CUST3313,returning,Emily Davis,4,101.0606246608652,0.02093813334457727,395.7784153033189
2023-05-17,Product C,Central,CUST3357,returning,Emily Davis,3,486.2368814384362,0.0691177144577423,1357.8878985250537
2023-05-17,Product C,West,CUST3233,new,John Smith,3,579.7166360815509,0.061143080722788894,1632.812925015819
2023-05-17,Product A,East,CUST3853,returning,Emily Davis,2,108.27872719650622,9.649618435639829e-05,216.5365574249696
2023-05-17,Product B,West,CUST4853,new,Sarah Johnson,4,237.55866209648107,0.022550310252096264,928.8065622525301
2023-05-17,Product B,Central,CUST1276,new,Emily Davis,1,273.60540144827894,0.06738141457636808,255.16948246295885
2023-05-17,Product A,West,CUST3290,returning,Emily Davis,2,110.14487522337437,0.0038661814321738434,219.4380703038733
2023-05-17,Product B,North,CUST1265,returning,Sarah Johnson,3,237.4449877538435,0.030510919021208217,690.6009688814826
2023-05-17,Product B,Central,CUST1604,returning,John Smith,3,215.190605098894,0.0517014723886716,612.194801913216
2023-05-17,Product C,South,CUST2839,returning,Emily Davis,2,566.0919180858723,0.056389211282926614,1068.3408826227417
2023-05-17,Product B,Central,CUST1673,returning,John Smith,3,288.9036044133201,0.00686202889474109,860.7634185961232
2023-05-17,Product A,North,CUST2306,returning,Emily Davis,2,96.36581687496148,0.03736109450736824,185.5309689668326
2023-05-17,Product A,West,CUST1206,returning,Emily Davis,2,82.34390543505101,0.029492613384531265,159.8307369349653
2023-05-17,Product B,North,CUST1268,returning,Mike Brown,1,265.1371552413232,0.02298695912022544,259.0424582925381
2023-05-17,Product E,South,CUST1110,returning,Sarah Johnson,3,1677.1952124049128,0.0017293975767082581,5022.884025206738
2023-05-17,Product E,Central,CUST1402,returning,Robert Wilson,3,1769.4766085498438,0.034463822054629834,5125.481044748856
2023-05-17,Product B,North,CUST4353,returning,Robert Wilson,4,212.40968761096823,0.0022139953033871395,847.7576542408144
2023-05-17,Product B,South,CUST4870,returning,Emily Davis,1,229.2180999418017,0.018138798703128046,225.06035896784388
2023-05-17,Product B,South,CUST4910,new,Sarah Johnson,2,242.730604323449,0.06543493461623233,453.6950862003711
2023-05-17,Product C,East,CUST3119,returning,Robert Wilson,1,515.2617639778114,0.06006286654320312,484.31366541319665
2023-05-17,Product E,West,CUST3962,new,Sarah Johnson,1,1523.2019758112597,0.01370520377520581,1502.3261823419703
2023-05-17,Product A,East,CUST4726,returning,Mike Brown,2,103.17727290879711,0.07878963130447231,190.09594723462413
2023-05-17,Product C,West,CUST3907,returning,Sarah Johnson,2,420.68703332975247,0.037835542406268755,809.5402224808745
2023-05-17,Product B,South,CUST3351,new,Sarah Johnson,1,212.98055586658796,0.06592255879008695,198.94033265132742
2023-05-17,Product C,East,CUST2429,new,Mike Brown,2,463.3075462669918,0.023485869299860053,904.8527315794527
2023-05-17,Product C,Central,CUST4614,returning,John Smith,4,547.2833823552899,0.07267491322834767,2030.0384401252104
2023-05-17,Product A,South,CUST4676,returning,John Smith,3,82.9229060901309,0.09386003157947276,225.4192785175487
2023-05-17,Product C,East,CUST1222,returning,Mike Brown,2,571.3168888454915,0.017311502592884487,1122.853070085768
2023-05-17,Product A,Central,CUST2717,returning,Robert Wilson,3,87.68517308807466,0.019074826370580278,258.0377809084361
2023-05-17,Product E,Central,CUST1414,new,Sarah Johnson,2,1335.4110560071324,0.0029293705005370655,2662.998284507148
2023-05-17,Product C,Central,CUST3366,returning,Sarah Johnson,4,575.440668818801,0.09854203500012167,2074.942297166261
2023-05-17,Product B,South,CUST2473,returning,Mike Brown,4,295.9984908237675,0.0978248351872617,1068.169948973017
2023-05-18,Product C,West,CUST2105,returning,Sarah Johnson,1,508.2205832908302,0.013873918710974476,501.16957223100917
2023-05-18,Product A,South,CUST2316,returning,Emily Davis,2,117.69999719491562,0.08959091387314909,214.3102937667121
2023-05-18,Product D,West,CUST4983,returning,Mike Brown,3,65.31667149919409,0.006480982565386251,194.68006586993624
2023-05-18,Product B,Central,CUST3189,returning,Emily Davis,2,239.05621024270317,0.015001936178986208,470.9398084669037
2023-05-18,Product A,East,CUST3557,returning,John Smith,1,86.51488912657392,0.038149129324222736,83.21442143281345
2023-05-18,Product A,East,CUST4452,returning,Emily Davis,3,93.79739743775278,0.0835588608892925,257.8793812604217
2023-05-18,Product B,Central,CUST2854,new,Mike Brown,3,275.05149276387743,0.015946009778676717,811.996556911875
2023-05-18,Product E,East,CUST4205,returning,Robert Wilson,3,1623.4125878714297,0.043964232052484654,4656.121500423977
2023-05-18,Product B,South,CUST2117,new,Robert Wilson,2,243.24800004219273,0.008985791800004684,482.1244483160921
2023-05-18,Product A,North,CUST4569,returning,Emily Davis,3,97.31003476443998,0.06552324845763441,272.80189553744555
2023-05-18,Product A,Central,CUST2928,returning,Sarah Johnson,4,100.19208132829571,0.030224939491319748,388.65512693055433
2023-05-18,Product B,South,CUST3949,returning,Mike Brown,3,212.58386905136692,0.059537336654889354,599.7815750167703
2023-05-18,Product D,South,CUST4035,new,Emily Davis,4,70.775179516779,0.009149269734091248,280.5105532356051
2023-05-18,Product E,North,CUST2961,new,Mike Brown,1,1223.6156344192555,0.06736543307822433,1141.186237285316
2023-05-18,Product E,North,CUST3748,returning,Emily Davis,4,1403.2524673346172,0.0639664266789842,5253.965685083015
2023-05-18,Product E,South,CUST2753,returning,Robert Wilson,4,1688.8187076720094,0.05695659175775012,6370.5173999451345
2023-05-18,Product B,North,CUST2210,returning,Mike Brown,4,281.56217710403865,0.08433026752039909,1031.2718535409163
2023-05-18,Product B,West,CUST3947,returning,Sarah Johnson,2,281.4701759066655,0.020501922487209,551.398992355532
2023-05-18,Product D,North,CUST1228,new,Mike Brown,3,61.50321089819905,0.009648201973516846,182.72944649230024
2023-05-18,Product A,North,CUST4341,new,Sarah Johnson,4,110.42171938623227,0.04289659756867638,422.740013307519
2023-05-18,Product D,East,CUST3762,returning,Sarah Johnson,4,86.22328883154451,0.02762653791314248,335.364951494576
2023-05-18,Product A,East,CUST1956,returning,Mike Brown,3,108.26243257291992,0.018086505520919862,318.91303046544476
2023-05-18,Product E,South,CUST4509,returning,John Smith,3,1628.4076807489607,0.07652433228607584,4511.384610870387
2023-05-18,Product C,Central,CUST4063,new,Robert Wilson,1,593.286962016864,0.08773650457130683,541.2340377617747
2023-05-18,Product A,North,CUST3782,new,Emily Davis,3,83.23764537236075,0.07238286818229452,231.63799757870572
